,loss,accuracy,val_loss,val_accuracy
0,0.6688711643218994,0.7446373701095581,0.3706889748573303,0.8238095045089722
1,0.21429678797721863,0.9244126677513123,0.2405056357383728,0.9111111164093018
2,0.10782460123300552,0.9683350324630737,0.16685836017131805,0.9388889074325562
3,0.055592674762010574,0.9836567640304565,0.1764788031578064,0.9428571462631226
4,0.0273510180413723,0.9959142208099365,0.1723574548959732,0.946825385093689
5,0.020973673090338707,0.9959142208099365,0.17204469442367554,0.946825385093689
6,0.02138642407953739,0.9948927760124207,0.18484939634799957,0.9452381134033203
7,0.011858005076646805,0.9976165890693665,0.18678492307662964,0.9507936239242554
8,0.012799803167581558,0.9976165890693665,0.2040702998638153,0.9420635104179382
9,0.010752780362963676,0.9976165890693665,0.20614662766456604,0.9444444179534912
10,0.01059357076883316,0.9969356656074524,0.2103307843208313,0.9420635104179382
11,0.008379523642361164,0.9979571104049683,0.22357405722141266,0.9388889074325562
12,0.006628790404647589,0.9993190169334412,0.20138594508171082,0.9492063522338867
13,0.005897118244320154,0.9979571104049683,0.21815642714500427,0.9396825432777405
14,0.01061003003269434,0.9972761273384094,0.20376744866371155,0.9484127163887024
