,loss,accuracy,val_loss,val_accuracy
0,0.018992843106389046,0.9928498268127441,0.9965763092041016,0.5555555820465088
1,0.009617071598768234,0.9979571104049683,0.33394384384155273,0.8896825313568115
2,0.012349802069365978,0.9969356656074524,1.4435594081878662,0.3373015820980072
3,0.009006938897073269,0.9969356656074524,1.429823875427246,0.4079365134239197
4,0.009224162437021732,0.9969356656074524,0.33110934495925903,0.8880952596664429
5,0.014274231158196926,0.9955736994743347,0.8498563170433044,0.6936507821083069
6,0.014401061460375786,0.9962546825408936,1.453133463859558,0.25634920597076416
7,0.00855331402271986,0.9986380934715271,15.043722152709961,0.3460317552089691
8,0.013397838920354843,0.9962546825408936,1.700224757194519,0.30000001192092896
9,0.010029277764260769,0.9969356656074524,0.9023087024688721,0.711904764175415
10,0.007548721041530371,0.9979571104049683,1.023468017578125,0.5587301850318909
11,0.010303129442036152,0.9962546825408936,1.8762691020965576,0.3055555522441864
12,0.010184693150222301,0.9969356656074524,208.92897033691406,0.2984127104282379
13,0.011169018223881721,0.9965951442718506,0.3643702566623688,0.8896825313568115
14,0.010104814544320107,0.9969356656074524,0.5900831818580627,0.788095235824585
