,loss,accuracy,val_loss,val_accuracy
0,0.6809079647064209,0.7470207810401917,0.5329275131225586,0.8214285969734192
1,0.24219109117984772,0.9084099531173706,0.3832753598690033,0.8761904835700989
2,0.15629655122756958,0.9427987933158875,0.35721129179000854,0.882539689540863
3,0.10274965316057205,0.965951681137085,0.3403379023075104,0.8833333253860474
4,0.06964724510908127,0.9761661291122437,0.3521136939525604,0.8801587224006653
5,0.04891885817050934,0.9843377470970154,0.32975348830223083,0.8880952596664429
6,0.03621571511030197,0.9904664754867554,0.3280201554298401,0.891269862651825
7,0.030448859557509422,0.9904664754867554,0.3056747019290924,0.8960317373275757
8,0.023774337023496628,0.9948927760124207,0.3096165359020233,0.8928571343421936
9,0.02077563852071762,0.99387127161026,0.33081507682800293,0.8952381014823914
10,0.014042429625988007,0.9965951442718506,0.3256671130657196,0.8984127044677734
11,0.010461702011525631,0.9976165890693665,0.30588585138320923,0.9047619104385376
12,0.014298121444880962,0.9952332377433777,0.2862258553504944,0.9126983880996704
13,0.010445255786180496,0.9982975721359253,0.27555879950523376,0.9174603223800659
14,0.01103140041232109,0.9972761273384094,0.29142847657203674,0.9142857193946838
