,loss,accuracy,val_loss,val_accuracy
0,0.28114941716194153,0.9139811992645264,0.04280460998415947,0.986465334892273
1,0.04615100100636482,0.9850152134895325,0.03212309256196022,0.9895958304405212
2,0.022683538496494293,0.9930485486984253,0.03459843248128891,0.9889512658119202
3,0.015792366117239,0.9952582716941833,0.012129675596952438,0.9965012669563293
4,0.011623629368841648,0.9963400959968567,0.009270950220525265,0.9973298907279968
5,0.0056427353993058205,0.9982966780662537,0.010310709476470947,0.9968695044517517
6,0.0031714714132249355,0.9991022944450378,0.010262059047818184,0.9975140690803528
7,0.005187476519495249,0.9982045888900757,0.021667247638106346,0.9936469793319702
8,0.006202125921845436,0.9982966780662537,0.006411862093955278,0.9984347820281982
9,0.0032870080322027206,0.9989641904830933,0.009126799181103706,0.997606098651886
10,0.002029723022133112,0.9993554949760437,0.026116304099559784,0.9930024743080139
11,0.0022731891367584467,0.9992634057998657,0.00981823354959488,0.997606098651886
12,0.0027048613410443068,0.9991943836212158,0.007782415021210909,0.9981585741043091
13,0.002715736860409379,0.9994015097618103,0.006240257993340492,0.9987109899520874
14,0.001438223640434444,0.9995856881141663,0.01475987583398819,0.9964091777801514
