,loss,accuracy,val_loss,val_accuracy
0,0.012460174039006233,0.9956967830657959,0.3172629177570343,0.908178985118866
1,0.008231106214225292,0.9986759424209595,0.333069771528244,0.9120370149612427
2,0.008188809268176556,0.9976828694343567,0.3214556872844696,0.9166666865348816
3,0.00976331252604723,0.9960278272628784,0.3082968592643738,0.9143518805503845
4,0.00468665873631835,0.9996689558029175,0.3051147162914276,0.9158950448036194
5,0.007317853160202503,0.9986759424209595,0.31367427110671997,0.917438268661499
6,0.005195177160203457,0.9990069270133972,0.31944790482521057,0.9158950448036194
7,0.0054870061576366425,0.9996689558029175,0.32020536065101624,0.9205247163772583
8,0.00481233187019825,0.9986759424209595,0.32859599590301514,0.9166666865348816
9,0.007160348817706108,0.9980139136314392,0.32162508368492126,0.9182098507881165
10,0.006090579554438591,0.9986759424209595,0.32097765803337097,0.9182098507881165
11,0.0032408167608082294,0.9993379712104797,0.3332274556159973,0.9135802388191223
12,0.0041871746070683,0.9990069270133972,0.35215622186660767,0.9104938507080078
13,0.005538335070014,0.9986759424209595,0.3385401666164398,0.917438268661499
14,0.004432477988302708,0.9993379712104797,0.3364241421222687,0.9205247163772583
