,loss,accuracy,val_loss,val_accuracy
0,0.7887927293777466,0.6884375214576721,0.37061095237731934,0.8694383502006531
1,0.24617986381053925,0.9203125238418579,0.2744985818862915,0.9008023142814636
2,0.10743121802806854,0.9681249856948853,0.23912659287452698,0.9168490171432495
3,0.058295730501413345,0.9850000143051147,0.23843540251255035,0.9197666049003601
4,0.039285074919462204,0.9903125166893005,0.2506842315196991,0.9234135746955872
5,0.028352178633213043,0.9925000071525574,0.24059829115867615,0.9219547510147095
6,0.017252987250685692,0.9965624809265137,0.2476339191198349,0.9241429567337036
7,0.01624354161322117,0.996874988079071,0.24528054893016815,0.9292487502098083
8,0.018186518922448158,0.9962499737739563,0.25008130073547363,0.9263311624526978
9,0.015164375305175781,0.9950000047683716,0.26090914011001587,0.9270605444908142
10,0.009640085510909557,0.9978125095367432,0.2534946799278259,0.9328957200050354
11,0.009279150515794754,0.9975000023841858,0.25638824701309204,0.9270605444908142
12,0.0068747238256037235,0.9987499713897705,0.2512240409851074,0.9343544840812683
13,0.007164171896874905,0.9993749856948853,0.25422412157058716,0.9328957200050354
14,0.008364674635231495,0.9981250166893005,0.26172158122062683,0.9299781322479248
