,loss,accuracy,val_loss,val_accuracy
0,1.340480089187622,0.5047997236251831,0.7954660058021545,0.7469135522842407
1,0.7751263380050659,0.7729228734970093,0.4582182466983795,0.834876537322998
2,0.4829968810081482,0.8566699624061584,0.37407878041267395,0.8618826866149902
3,0.3537200391292572,0.8884475231170654,0.3285279870033264,0.8788580298423767
4,0.2746855616569519,0.9093015789985657,0.29773035645484924,0.8904321193695068
5,0.21402469277381897,0.9328036904335022,0.2813257873058319,0.895061731338501
6,0.17701596021652222,0.9437272548675537,0.27030041813850403,0.8981481194496155
7,0.13886456191539764,0.9582919478416443,0.2614820599555969,0.9050925970077515
8,0.10750383138656616,0.9688844680786133,0.2570362687110901,0.908178985118866
9,0.08791952580213547,0.9778218865394592,0.2591399550437927,0.9066358208656311
10,0.06921336054801941,0.9831181764602661,0.25734615325927734,0.908178985118866
11,0.056738924235105515,0.9880834221839905,0.2575906217098236,0.9104938507080078
12,0.05098817124962807,0.9904005527496338,0.26146960258483887,0.9097222089767456
13,0.04629009589552879,0.9904005527496338,0.26190441846847534,0.9074074029922485
14,0.036779165267944336,0.9937106966972351,0.265373557806015,0.908178985118866
