,loss,accuracy,val_loss,val_accuracy
0,0.8352288603782654,0.667187511920929,0.37174326181411743,0.8687089681625366
1,0.27951952815055847,0.9046875238418579,0.2790193557739258,0.8993435502052307
2,0.12317926436662674,0.9646875262260437,0.23038525879383087,0.9153902530670166
3,0.0687827616930008,0.9834374785423279,0.20936420559883118,0.9226841926574707
4,0.04276033490896225,0.9906250238418579,0.24006275832653046,0.9197666049003601
5,0.03252561017870903,0.9921875,0.2411598563194275,0.921225368976593
6,0.015292772091925144,0.9981250166893005,0.2189542055130005,0.9321662783622742
7,0.014977745711803436,0.9978125095367432,0.22270455956459045,0.9299781322479248
8,0.010722258128225803,0.9984375238418579,0.2225245237350464,0.9299781322479248
9,0.008691392838954926,0.9993749856948853,0.2272573858499527,0.9336251020431519
10,0.011340301483869553,0.9965624809265137,0.24386641383171082,0.9241429567337036
11,0.012045365758240223,0.9978125095367432,0.23008833825588226,0.9314368963241577
12,0.006165321450680494,0.9990624785423279,0.23198330402374268,0.9314368963241577
13,0.0067365942522883415,0.9990624785423279,0.24065957963466644,0.9314368963241577
14,0.008288749493658543,0.996874988079071,0.23576581478118896,0.9350838661193848
