,loss,accuracy,val_loss,val_accuracy
0,0.6884291172027588,0.7133129239082336,0.4270862340927124,0.8023809790611267
1,0.3581033945083618,0.8443990349769592,0.2941646873950958,0.8904761672019958
2,0.2551721930503845,0.8978549838066101,0.1829540729522705,0.9238095283508301
3,0.22565850615501404,0.9077289700508118,0.2370879352092743,0.9095237851142883
4,0.16800962388515472,0.9353081583976746,0.182826966047287,0.9293650984764099
5,0.1734941601753235,0.9322437644004822,0.18736816942691803,0.9222221970558167
6,0.15878747403621674,0.9465441107749939,0.18233217298984528,0.9277777671813965
7,0.12463658303022385,0.9547156691551208,0.18931904435157776,0.9309523701667786
8,0.09405108541250229,0.9625468254089355,0.17976020276546478,0.9388889074325562
9,0.08860623836517334,0.9686754941940308,0.16089913249015808,0.9412698149681091
10,0.10207921266555786,0.9635682702064514,0.1513320505619049,0.9373015761375427
11,0.0688280537724495,0.9761661291122437,0.15965962409973145,0.9373015761375427
12,0.08405430614948273,0.966292142868042,0.1688636839389801,0.9365079402923584
13,0.05804646015167236,0.979230523109436,0.16532325744628906,0.949999988079071
14,0.05293596535921097,0.9819543957710266,0.16833072900772095,0.9396825432777405
