,loss,accuracy,val_loss,val_accuracy
0,0.058870263397693634,0.9778218865394592,0.4517095685005188,0.897376537322998
1,0.07237976044416428,0.9758358001708984,0.4203115999698639,0.9089506268501282
2,0.044909145683050156,0.9847732782363892,0.473470002412796,0.9089506268501282
3,0.07077240198850632,0.9764978289604187,0.47900664806365967,0.8904321193695068
4,0.04978661984205246,0.9860973358154297,0.4683172404766083,0.9020061492919922
5,0.03523772582411766,0.9913935661315918,0.4032806158065796,0.9143518805503845
6,0.01209605298936367,0.9970208406448364,0.40824273228645325,0.9143518805503845
7,0.023391686379909515,0.9937106966972351,0.4617409408092499,0.9120370149612427
8,0.007286194246262312,0.997351884841919,0.4496241807937622,0.9104938507080078
9,0.03773876279592514,0.98675936460495,0.5623952746391296,0.8873456716537476
10,0.03409359231591225,0.987752377986908,0.4924373924732208,0.9012345671653748
11,0.03279804065823555,0.989407479763031,0.3787458539009094,0.9197530746459961
12,0.007193727418780327,0.997351884841919,0.4455326199531555,0.9259259104728699
13,0.05275564268231392,0.9814630746841431,0.4068378508090973,0.908178985118866
14,0.012275363318622112,0.9963588118553162,0.4198870360851288,0.9135802388191223
