,loss,accuracy,val_loss,val_accuracy
0,1.1859649419784546,0.4975000023841858,0.8001404404640198,0.7308533787727356
1,0.7081763744354248,0.8031250238418579,0.4442945420742035,0.8431801795959473
2,0.43390393257141113,0.8715624809265137,0.33466896414756775,0.8862144351005554
3,0.29847046732902527,0.9081249833106995,0.2884140908718109,0.8964259624481201
4,0.2286500334739685,0.9256250262260437,0.2559410631656647,0.9073668718338013
5,0.1694994568824768,0.9468749761581421,0.24110707640647888,0.908825695514679
6,0.1420857012271881,0.9506250023841858,0.22240500152111053,0.9197666049003601
7,0.10678155720233917,0.9684374928474426,0.21265605092048645,0.9248723387718201
8,0.08700191229581833,0.9765625,0.20601539313793182,0.9256017208099365
9,0.06988760828971863,0.9840624928474426,0.20154909789562225,0.9263311624526978
10,0.04993276298046112,0.9906250238418579,0.19972512125968933,0.9263311624526978
11,0.045761462301015854,0.9903125166893005,0.19969621300697327,0.9263311624526978
12,0.040102820843458176,0.9896875023841858,0.20048587024211884,0.9299781322479248
13,0.03227332979440689,0.9946874976158142,0.20211666822433472,0.9270605444908142
14,0.0261940099298954,0.9962499737739563,0.2027989625930786,0.9307075142860413
